date,lat,lon,group_size,avg_max_temp,avg_min_temp,avg_mean_temp,avg_total_precip,degree_days
2020-07-12,51.66,-85.9,13,23.7462,13.2308,18.5154,1.7385,10.49
2020-07-13,51.66,-85.9,13,24.2385,11.7692,18.0154,0.4385,10.0
2020-07-14,51.66,-85.9,11,24.6909,13.2727,19.0,6.1091,10.98
2020-07-15,51.66,-85.9,12,26.4417,15.125,20.7917,1.675,12.78
2020-07-16,51.66,-85.9,12,24.7833,15.4583,20.1417,5.4417,12.12
2020-07-17,51.66,-85.9,12,27.5417,15.0917,21.3333,0.0083,13.32
2020-07-18,51.66,-85.9,12,27.7417,16.2,21.9917,6.5167,13.97
2020-07-19,51.66,-85.9,12,24.8083,16.05,20.4333,13.525,12.43
2020-07-20,51.66,-85.9,12,23.3167,13.1167,18.2333,0.0833,10.22
2020-07-21,51.66,-85.9,12,23.7083,10.6333,17.1917,0.0,9.17
2020-07-22,51.66,-85.9,12,24.4667,14.2917,19.375,5.5333,11.38
2020-07-23,51.66,-85.9,12,26.7083,13.25,19.9833,0.0083,11.98
2020-07-24,51.66,-85.9,12,27.7,12.9667,20.3417,0.0,12.33
2020-07-25,51.66,-85.9,13,27.3846,16.4462,21.9308,6.3923,13.92
2020-07-26,51.66,-85.9,13,29.8231,18.5077,24.1615,4.7385,16.17
2020-07-27,51.66,-85.9,13,26.4231,16.4538,21.4462,0.9385,13.44
2020-07-28,51.66,-85.9,12,24.1167,14.875,19.4833,3.8167,11.5
2020-07-29,51.66,-85.9,12,24.8417,15.5167,20.2,0.8333,12.18
2020-07-30,51.66,-85.9,11,25.5273,13.4727,19.5091,0.8455,11.5
2020-07-31,51.66,-85.9,11,27.2909,12.9818,20.1455,0.0,12.14
2020-08-01,51.66,-85.9,12,25.3,13.025,19.1583,4.4667,11.16
2020-08-02,51.66,-85.9,12,21.1833,13.025,17.1167,13.8,9.1
2020-08-03,51.66,-85.9,12,19.4167,11.075,15.2667,1.6917,7.25
2020-08-04,51.66,-85.9,12,20.225,10.5417,15.4,1.45,7.38
2020-08-05,51.66,-85.9,11,22.1,9.5545,15.8455,0.3545,7.83
2020-08-06,51.66,-85.9,11,25.6818,11.1273,18.4182,0.0545,10.4
2020-08-07,51.66,-85.9,12,26.75,13.075,19.9167,0.0,11.91
2020-08-08,51.66,-85.9,13,26.6538,14.4692,20.5769,2.2846,12.56
2020-08-09,51.66,-85.9,13,27.5462,16.1769,21.8846,2.5077,13.86
2020-08-10,51.66,-85.9,12,27.5583,17.425,22.5083,4.0583,14.49
2020-08-11,51.66,-85.9,12,26.575,14.15,20.375,3.9667,12.36
2020-08-12,51.66,-85.9,10,27.3,11.81,19.56,0.0,11.55
2020-08-13,51.66,-85.9,11,28.3273,12.6909,20.5273,1.6909,12.51
2020-08-14,51.66,-85.9,12,27.5083,15.45,21.4917,3.1667,13.48
2020-08-15,51.66,-85.9,12,25.65,14.3917,20.0333,1.025,12.02
2020-08-16,51.66,-85.9,12,23.45,12.1167,17.8,8.1583,9.78
2020-08-17,51.66,-85.9,12,22.4083,11.3,16.85,0.4583,8.85
2020-08-18,51.66,-85.9,12,20.1917,8.975,14.6,0.0833,6.58
2020-08-19,51.66,-85.9,11,20.2,7.3727,13.7909,4.5636,5.79
2020-08-20,51.66,-85.9,12,22.1083,10.3083,16.2167,1.8583,8.21
2020-08-21,51.66,-85.9,13,25.9231,11.9077,18.9154,0.7308,10.92
2020-08-22,51.66,-85.9,13,26.4154,13.1769,19.8077,0.3615,11.8
2020-08-23,51.66,-85.9,13,26.0692,15.0154,20.5385,2.9308,12.54
2020-08-24,51.66,-85.9,12,26.2167,15.9,21.0667,0.4333,13.06
2020-08-25,51.66,-85.9,12,20.975,11.9,16.4583,0.1,8.44
2020-08-26,51.66,-85.9,13,18.8077,11.3154,15.0769,10.8231,7.06
2020-08-27,51.66,-85.9,13,22.1769,12.3385,17.2615,4.6923,9.26
2020-08-28,51.66,-85.9,12,21.2,9.6083,15.4083,5.325,7.4
2020-08-29,51.66,-85.9,13,18.3538,11.5769,14.9615,6.4769,6.97
2020-08-30,51.66,-85.9,13,19.1538,8.5308,13.8462,0.2538,5.84
2020-08-31,51.66,-85.9,12,21.1833,9.5333,15.3667,8.2667,7.36
2020-09-01,51.66,-85.9,13,22.8462,11.3308,17.1,5.4231,9.09
2020-09-02,51.66,-85.9,13,21.1385,11.3538,16.2538,5.7462,8.25
2020-09-03,51.66,-85.9,12,19.9417,9.2333,14.5917,13.725,6.59
2020-09-04,51.66,-85.9,12,17.3667,8.025,12.6917,1.025,4.7
2020-09-05,51.66,-85.9,13,18.4923,6.4154,12.4615,0.3308,4.45
2020-09-06,51.66,-85.9,12,17.9667,4.2167,11.1083,10.125,3.09
2020-09-07,51.66,-85.9,11,16.6818,7.5091,12.1091,8.0364,4.1
2020-09-08,51.66,-85.9,12,13.5083,5.2833,9.4083,1.6083,1.4
2020-09-09,51.66,-85.9,12,14.2583,6.35,10.3167,2.9417,2.3
2020-09-10,51.66,-85.9,11,15.9182,6.1818,11.0636,1.2909,3.05
2020-09-11,51.66,-85.9,12,19.1417,4.9583,12.075,0.0167,4.05
2020-09-12,51.66,-85.9,12,16.5833,6.975,11.7917,4.825,3.78
2020-09-13,51.66,-85.9,12,16.7333,6.5667,11.675,4.45,3.65
2020-09-14,51.66,-85.9,11,14.6636,1.9273,8.3182,0.0909,0.3
2020-09-15,51.66,-85.9,13,15.6154,5.5,10.5692,1.5,2.56
2020-09-16,51.66,-85.9,12,15.6417,4.5333,10.075,0.8333,2.09
2020-09-17,51.66,-85.9,11,13.3273,1.3727,7.3545,0.0,0.0
2020-09-18,51.66,-85.9,13,12.6154,-0.6769,5.9769,0.2154,0.0
2020-09-19,51.66,-85.9,13,12.2462,0.7692,6.5154,1.8077,0.0
2020-09-20,51.66,-85.9,13,18.0077,5.2154,11.6154,0.0385,3.61
2020-09-21,51.66,-85.9,11,20.2,7.8545,14.0364,0.0273,6.03
2020-09-22,51.66,-85.9,11,21.3909,6.7909,14.1,0.0,6.09
2020-09-23,51.66,-85.9,12,20.55,6.575,13.5917,0.35,5.56
2020-09-24,51.66,-85.9,12,16.1333,6.3917,11.2667,0.2667,3.26
2020-09-25,51.66,-85.9,12,20.125,7.9167,14.0417,1.3333,6.02
2020-09-26,51.66,-85.9,12,21.4833,11.7167,16.6167,0.7333,8.6
2020-09-27,51.66,-85.9,12,19.9083,11.875,15.9,1.1917,7.89
2020-09-28,51.66,-85.9,11,16.7545,10.3636,13.5636,8.1455,5.56
2020-09-29,51.66,-85.9,12,13.6917,8.3583,11.05,3.6167,3.03
2020-09-30,54.99,-85.44,15,12.1467,5.2267,8.6933,6.0733,0.69
2020-10-01,54.99,-85.44,13,8.9154,2.7538,5.8462,1.9692,0.0
2020-10-02,54.99,-85.44,15,7.08,1.68,4.38,0.5133,0.0
2020-10-03,54.99,-85.44,15,7.7267,0.6067,4.18,0.1,0.0
2020-10-04,54.99,-85.44,15,9.5067,0.6667,5.1133,1.9067,0.0
2020-10-05,54.99,-85.44,15,13.14,4.2267,8.6933,2.2733,0.68
2020-10-06,54.99,-85.44,15,13.52,5.62,9.58,1.2867,1.57
2020-10-07,54.99,-85.44,13,10.7077,3.0769,6.9077,2.1462,0.0
2020-10-08,54.99,-85.44,13,9.9077,0.3615,5.1462,1.1,0.0
2020-10-09,54.99,-85.44,14,14.1571,0.8857,7.5214,1.7929,0.0
2020-10-10,54.99,-85.44,14,12.3786,0.75,6.5643,0.4643,0.0
2020-10-11,54.99,-85.44,14,10.5214,-0.4714,5.0357,0.0143,0.0
2020-10-12,54.99,-85.44,13,15.0538,4.6,9.8385,12.4615,1.83
2020-10-13,54.99,-85.44,14,13.5071,4.1071,8.8214,4.4143,0.81
2020-10-14,54.99,-85.44,15,12.12,1.6267,6.8733,4.1333,0.0
2020-10-15,54.99,-85.44,15,8.62,1.18,4.9133,2.2333,0.0
2020-10-16,54.99,-85.44,15,5.72,-2.7267,1.4933,1.4933,0.0
2020-10-17,54.99,-85.44,14,6.4143,-2.1143,2.15,3.05,0.0
2020-10-18,54.99,-85.44,15,6.4933,-0.2667,3.1067,4.2267,0.0
2020-10-19,54.99,-85.44,15,4.6667,-1.6933,1.48,2.08,0.0
2020-10-20,54.99,-85.44,15,5.6667,-2.4533,1.6,1.9467,0.0
2020-10-21,54.99,-85.44,15,6.2667,0.5,3.3933,5.22,0.0
2020-10-22,54.99,-85.44,15,5.7867,-0.0533,2.8733,6.76,0.0
2020-10-23,54.99,-85.44,13,9.2538,-0.4615,4.3923,6.5538,0.0
2020-10-24,54.99,-85.44,14,2.6071,-3.5071,-0.4571,0.45,0.0
2020-10-25,54.99,-85.44,15,1.28,-5.4933,-2.1067,0.26,0.0
2020-10-26,51.66,-85.9,13,2.2615,-4.4154,-1.0846,0.8846,0.0
2020-10-27,54.99,-85.44,14,2.4,-3.4071,-0.5143,1.5357,0.0
2020-10-28,54.99,-85.44,13,4.3308,-2.7923,0.7615,0.8385,0.0
2020-10-29,51.66,-85.9,11,2.0909,-7.5,-2.7,0.1636,0.0
2020-10-30,51.66,-85.9,12,1.1417,-10.175,-4.525,0.0583,0.0
2020-10-31,54.99,-85.44,14,4.7071,-7.1714,-1.2429,3.9429,0.0
2020-11-01,54.99,-85.44,14,4.2214,-6.0429,-0.9071,4.35,0.0
2020-11-02,54.99,-85.44,14,4.0286,-5.95,-0.9786,0.6786,0.0
2020-11-03,54.99,-85.44,14,3.5429,-4.4214,-0.4357,0.4857,0.0
2020-11-04,54.99,-85.44,15,10.08,-1.5467,4.2667,0.3467,0.0
2020-11-05,54.99,-85.44,15,10.7733,1.1467,5.9733,0.1133,0.0
2020-11-06,54.99,-85.44,15,12.08,0.6,6.3467,0.1533,0.0
2020-11-07,54.99,-85.44,15,8.96,1.2333,5.0933,0.0,0.0
2020-11-08,54.99,-85.44,15,14.8267,2.1333,8.4867,0.0733,0.48
2020-11-09,54.99,-85.44,14,16.6,4.9429,10.7643,8.2929,2.77
2020-11-10,54.99,-85.44,14,11.8286,3.4714,7.6429,5.7857,0.0
2020-11-11,54.99,-85.44,14,7.3857,-2.2,2.5786,4.2286,0.0
2020-11-12,54.99,-85.44,15,3.6067,-4.0933,-0.24,0.8,0.0
2020-11-13,54.99,-85.44,14,1.6714,-6.1429,-2.25,0.6214,0.0
2020-11-14,54.99,-85.44,14,3.9857,-7.0,-1.4929,1.4786,0.0
2020-11-15,54.99,-85.44,14,5.0,-2.4,1.2929,12.5429,0.0
2020-11-16,54.99,-85.44,14,-0.2786,-6.8143,-3.5714,1.1143,0.0
2020-11-17,54.99,-85.44,15,-4.92,-10.6133,-7.7867,0.66,0.0
2020-11-18,54.99,-85.44,15,0.06,-10.5867,-5.2733,0.0933,0.0
2020-11-19,54.99,-85.44,15,6.36,-2.46,1.9467,0.1467,0.0
2020-11-20,54.99,-85.44,15,4.7,-4.38,0.14,1.04,0.0
2020-11-21,54.99,-85.44,14,-1.2143,-8.3929,-4.8143,0.0429,0.0
2020-11-22,54.99,-85.44,14,0.1714,-7.3214,-3.5786,4.3714,0.0
2020-11-23,54.99,-85.44,14,-3.0071,-10.4786,-6.75,1.1143,0.0
2020-11-24,51.66,-85.9,12,-1.8333,-9.8583,-5.8583,2.7583,0.0
2020-11-25,51.66,-85.9,14,1.9143,-3.4143,-0.7571,3.1786,0.0
2020-11-26,54.99,-85.44,15,3.5733,-1.2267,1.1667,1.2267,0.0
2020-11-27,54.99,-85.44,14,1.9143,-2.9929,-0.5429,0.1929,0.0
2020-11-28,54.99,-85.44,15,2.18,-4.3133,-1.0733,0.2133,0.0
2020-11-29,54.99,-85.44,15,1.58,-7.1467,-2.7733,0.4067,0.0
2020-11-30,54.99,-85.44,15,-2.8267,-9.72,-6.2733,3.68,0.0
2020-12-01,54.99,-85.44,13,-3.0769,-10.5308,-6.8231,6.7231,0.0
2020-12-02,54.99,-85.44,12,-0.1417,-10.8167,-5.4917,0.25,0.0
2020-12-03,54.99,-85.44,14,0.8857,-4.4786,-1.8071,0.1643,0.0
2020-12-04,54.99,-85.44,13,-0.5,-7.3385,-3.9077,1.0692,0.0
2020-12-05,50.29,-88.91,13,-2.4692,-11.3154,-6.8846,0.0,0.0
2020-12-06,54.99,-85.44,14,-3.1286,-9.0214,-6.0857,0.2214,0.0
2020-12-07,54.99,-85.44,13,-2.2154,-8.4846,-5.3615,0.0077,0.0
2020-12-08,54.99,-85.44,14,0.9357,-6.3714,-2.7286,0.4571,0.0
2020-12-09,54.99,-85.44,14,2.2429,-2.1929,0.0357,1.0357,0.0
2020-12-10,50.29,-88.91,13,2.7077,-3.3385,-0.3077,1.2615,0.0
2020-12-11,54.99,-85.44,14,-0.0071,-7.2786,-3.6571,0.0429,0.0
2020-12-12,54.99,-85.44,14,-3.7857,-11.3571,-7.5643,6.1571,0.0
2020-12-13,54.99,-85.44,14,-5.6429,-13.05,-9.3571,0.5357,0.0
2020-12-14,54.99,-85.44,14,-6.2143,-16.3714,-11.3286,1.0643,0.0
2020-12-15,54.99,-85.44,14,-11.25,-19.3357,-15.3071,0.5143,0.0
2020-12-16,54.99,-85.44,14,-6.4286,-15.1286,-10.7929,1.5,0.0
2020-12-17,54.99,-85.44,14,-3.8929,-10.5571,-7.2286,0.0714,0.0
2020-12-18,54.99,-85.44,15,-1.0067,-10.7467,-5.8733,0.98,0.0
2020-12-19,54.99,-85.44,15,-2.8333,-12.3267,-7.6,1.5067,0.0
2020-12-20,54.99,-85.44,15,-0.3267,-8.8133,-4.58,1.2533,0.0
2020-12-21,54.99,-85.44,15,-6.8667,-12.3133,-9.6,0.3467,0.0
2020-12-22,54.99,-85.44,14,-5.7429,-12.7857,-9.2714,1.1143,0.0
2020-12-23,54.99,-85.44,14,-1.8714,-11.5929,-6.7429,6.5,0.0
2020-12-24,54.99,-85.44,15,-5.3533,-15.5533,-10.4533,3.8467,0.0
2020-12-25,54.99,-85.44,15,-10.3533,-20.02,-15.2,4.0267,0.0
2020-12-26,54.99,-85.44,15,-9.3,-14.42,-11.86,0.8467,0.0
2020-12-27,54.99,-85.44,15,-7.3,-14.8467,-11.0867,1.3267,0.0
2020-12-28,54.99,-85.44,15,-7.6533,-16.4867,-12.0733,2.8,0.0
2020-12-29,54.99,-85.44,14,-5.8071,-16.1857,-11.0143,0.2786,0.0
2020-12-30,54.99,-85.44,15,-2.7,-10.4733,-6.5933,4.58,0.0
2020-12-31,54.99,-85.44,15,-4.3133,-11.48,-7.92,0.1933,0.0
2021-01-01,54.99,-85.44,15,-2.9133,-9.2533,-6.0867,2.0,0.0
2021-01-02,54.99,-85.44,15,-1.52,-6.98,-4.2533,1.04,0.0
2021-01-03,54.99,-85.44,15,-0.2667,-4.6,-2.4267,1.2467,0.0
2021-01-04,54.99,-85.44,15,0.8333,-3.2667,-1.2267,1.6867,0.0
2021-01-05,54.99,-85.44,15,-1.24,-6.98,-4.1267,0.04,0.0
2021-01-06,54.99,-85.44,15,-3.46,-8.2533,-5.84,0.1,0.0
2021-01-07,54.99,-85.44,15,-2.56,-10.3067,-6.4533,0.0,0.0
2021-01-08,54.99,-85.44,15,-2.3,-11.7733,-7.0467,0.0533,0.0
2021-01-09,54.99,-85.44,15,-2.74,-9.62,-6.2,0.08,0.0
2021-01-10,54.99,-85.44,15,-2.2333,-8.52,-5.38,0.0933,0.0
2021-01-11,54.99,-85.44,15,-2.3067,-6.0933,-4.22,0.0467,0.0
2021-01-12,54.99,-85.44,14,-1.4786,-5.0429,-3.2643,0.1929,0.0
2021-01-13,54.99,-85.44,15,-0.2933,-3.4533,-1.8867,0.14,0.0
2021-01-14,54.99,-85.44,15,0.4933,-2.7933,-1.16,0.0933,0.0
2021-01-15,54.99,-85.44,14,0.3714,-4.2643,-1.9571,1.1143,0.0
2021-01-16,54.99,-85.44,14,-3.35,-9.7429,-6.5571,1.1857,0.0
2021-01-17,54.99,-85.44,14,-5.4143,-13.0143,-9.2429,0.1786,0.0
2021-01-18,54.99,-85.44,14,-8.3786,-15.1143,-11.75,0.5929,0.0
2021-01-19,54.99,-85.44,14,-10.1214,-17.9857,-14.0714,1.2214,0.0
2021-01-20,54.99,-85.44,14,-4.6786,-19.15,-11.9143,3.2357,0.0
2021-01-21,54.99,-85.44,14,-2.2357,-13.3786,-7.8143,1.7143,0.0
2021-01-22,54.99,-85.44,14,-10.0857,-17.8643,-14.0,0.6071,0.0
2021-01-23,54.99,-85.44,14,-10.9643,-17.9,-14.4571,0.1429,0.0
2021-01-24,54.99,-85.44,13,-7.1,-16.2615,-11.7,2.2077,0.0
2021-01-25,54.99,-85.44,14,-8.0857,-15.7214,-11.9143,0.1571,0.0
2021-01-26,54.99,-85.44,14,-9.5714,-16.0286,-12.8143,1.6643,0.0
2021-01-27,54.99,-85.44,14,-11.9,-20.15,-16.0286,0.1643,0.0
2021-01-28,54.99,-85.44,14,-11.7286,-21.4571,-16.6071,0.1929,0.0
2021-01-29,54.99,-85.44,14,-9.4286,-22.2929,-15.8786,0.0214,0.0
2021-01-30,54.99,-85.44,14,-7.7214,-21.0929,-14.4143,0.2929,0.0
2021-01-31,54.99,-85.44,14,-6.35,-16.2071,-11.2857,0.2571,0.0
2021-02-01,54.99,-85.44,14,-5.75,-16.1071,-10.9286,0.0429,0.0
2021-02-02,54.99,-85.44,14,-3.8929,-16.8571,-10.3929,0.0,0.0
2021-02-03,54.99,-85.44,14,-0.3571,-15.2714,-7.8286,0.0071,0.0
2021-02-04,54.99,-85.44,14,0.6786,-10.0286,-4.6929,5.6786,0.0
2021-02-05,51.66,-85.9,14,-2.4929,-14.7214,-8.6143,4.1643,0.0
2021-02-06,54.99,-85.44,15,-12.9933,-19.4667,-16.2467,1.9067,0.0
2021-02-07,54.99,-85.44,15,-16.8933,-23.3133,-20.12,0.92,0.0
2021-02-08,54.99,-85.44,15,-17.12,-26.4333,-21.7933,0.3933,0.0
2021-02-09,54.99,-85.44,15,-14.8133,-27.4067,-21.12,0.3333,0.0
2021-02-10,54.99,-85.44,15,-15.1867,-28.0933,-21.64,0.2067,0.0
2021-02-11,54.99,-85.44,15,-15.62,-28.42,-22.0267,0.0933,0.0
2021-02-12,54.99,-85.44,15,-16.2,-25.5733,-20.8933,0.3133,0.0
2021-02-13,54.99,-85.44,15,-16.0933,-25.1533,-20.6333,1.22,0.0
2021-02-14,54.99,-85.44,15,-14.4667,-25.8533,-20.1733,0.6467,0.0
2021-02-15,54.99,-85.44,14,-13.3786,-24.05,-18.7429,1.2286,0.0
2021-02-16,54.99,-85.44,14,-12.1071,-26.25,-19.1786,2.9,0.0
2021-02-17,54.99,-85.44,15,-8.2,-24.2533,-16.2467,0.06,0.0
2021-02-18,54.99,-85.44,15,-6.2667,-22.4067,-14.3533,0.2,0.0
2021-02-19,54.99,-85.44,15,-6.0267,-18.3467,-12.1933,0.4333,0.0
2021-02-20,54.99,-85.44,15,-4.14,-19.9533,-12.0533,0.1533,0.0
2021-02-21,54.99,-85.44,15,-1.0333,-12.78,-6.9333,0.9067,0.0
2021-02-22,54.99,-85.44,15,1.3,-4.2733,-1.5,3.0067,0.0
2021-02-23,54.99,-85.44,15,1.82,-6.8467,-2.5,0.94,0.0
2021-02-24,54.99,-85.44,15,-3.1933,-14.7867,-9.0,2.2933,0.0
2021-02-25,54.99,-85.44,15,-4.3467,-19.3467,-11.86,0.0867,0.0
2021-02-26,54.99,-85.44,15,2.5933,-12.66,-5.0533,0.4933,0.0
2021-02-27,54.99,-85.44,15,-2.78,-14.92,-8.8467,2.38,0.0
2021-02-28,54.99,-85.44,15,-2.6133,-13.38,-8.02,1.3333,0.0
2021-03-01,54.99,-85.44,15,-8.12,-20.5867,-14.3733,0.3733,0.0
2021-03-02,54.99,-85.44,15,-2.96,-20.3,-11.6333,0.98,0.0
2021-03-03,54.99,-85.44,15,-3.2533,-12.5,-7.8933,0.0,0.0
2021-03-04,54.99,-85.44,15,-4.4533,-19.3267,-11.9133,0.1067,0.0
2021-03-05,54.99,-85.44,14,-3.0357,-16.9929,-10.0286,0.0,0.0
2021-03-06,54.99,-85.44,14,-5.2643,-18.7786,-12.0286,0.0,0.0
2021-03-07,54.99,-85.44,15,-1.6067,-20.62,-11.1133,0.0,0.0
2021-03-08,54.99,-85.44,15,6.84,-7.94,-0.5533,0.0,0.0
2021-03-09,54.99,-85.44,15,6.7667,-5.5467,0.6133,0.6733,0.0
2021-03-10,54.99,-85.44,15,7.0267,-5.96,0.5333,0.68,0.0
2021-03-11,54.99,-85.44,15,5.4,-6.5933,-0.6067,2.3667,0.0
2021-03-12,54.99,-85.44,15,-0.92,-12.8733,-6.9133,0.14,0.0
2021-03-13,54.99,-85.44,15,3.2733,-11.46,-4.1,0.04,0.0
2021-03-14,54.99,-85.44,15,-2.74,-13.56,-8.16,0.0067,0.0
2021-03-15,54.99,-85.44,14,0.7571,-16.35,-7.8214,0.0,0.0
2021-03-16,54.99,-85.44,15,5.6133,-8.7267,-1.56,0.0533,0.0
2021-03-17,54.99,-85.44,15,5.28,-7.3667,-1.0333,0.3533,0.0
2021-03-18,54.99,-85.44,15,2.2333,-10.1467,-3.9733,0.1,0.0
2021-03-19,54.99,-85.44,14,7.0786,-7.3643,-0.1429,0.0429,0.0
2021-03-20,54.99,-85.44,15,10.8733,-4.0467,3.4333,0.0,0.0
2021-03-21,54.99,-85.44,15,12.5933,-0.1933,6.22,0.82,0.0
2021-03-22,54.99,-85.44,15,11.0,-2.06,4.4733,0.7467,0.0
2021-03-23,54.99,-85.44,15,11.9467,-2.9867,4.48,0.0533,0.0
2021-03-24,54.99,-85.44,15,6.1533,-3.4533,1.3467,6.54,0.0
2021-03-25,54.99,-85.44,15,3.6,-6.2667,-1.34,1.36,0.0
2021-03-26,54.99,-85.44,14,1.4286,-8.3714,-3.4786,7.9857,0.0
2021-03-27,54.99,-85.44,13,3.8769,-7.2538,-1.7,2.4308,0.0
2021-03-28,54.99,-85.44,15,2.1933,-8.6333,-3.2267,5.5,0.0
2021-03-29,54.99,-85.44,15,2.6533,-11.48,-4.4267,0.1267,0.0
2021-03-30,54.99,-85.44,15,10.4733,-5.5533,2.46,1.28,0.0
2021-03-31,54.99,-85.44,15,0.8,-11.12,-5.1733,0.4533,0.0
2021-04-01,54.99,-85.44,15,0.3733,-14.82,-7.2333,0.1867,0.0
2021-04-02,54.99,-85.44,15,5.0067,-8.56,-1.7867,0.0,0.0
2021-04-03,54.99,-85.44,15,10.4467,-4.34,3.0533,0.2667,0.0
2021-04-04,54.99,-85.44,15,11.9333,-3.3267,4.3067,0.0067,0.0
2021-04-05,54.99,-85.44,15,12.44,-0.5133,5.9733,0.42,0.0
2021-04-06,54.99,-85.44,15,13.68,0.5133,7.1267,2.9467,0.0
2021-04-07,54.99,-85.44,15,13.7,0.96,7.3333,2.1267,0.0
2021-04-08,54.99,-85.44,15,12.38,2.94,7.66,6.4,0.0
2021-04-09,54.99,-85.44,15,13.5867,4.9533,9.2733,3.5933,1.27
2021-04-10,54.99,-85.44,15,14.36,5.0533,9.7267,1.3667,1.71
2021-04-11,54.99,-85.44,15,10.5333,4.42,7.4867,5.28,0.0
2021-04-12,54.99,-85.44,15,8.9,2.96,5.9333,4.24,0.0
2021-04-13,54.99,-85.44,15,10.1467,2.1667,6.1733,4.8067,0.0
2021-04-14,54.99,-85.44,15,6.9133,-1.2,2.8467,2.6533,0.0
2021-04-15,54.99,-85.44,15,4.2867,-2.08,1.1,0.96,0.0
2021-04-16,54.99,-85.44,15,6.7867,-2.5267,2.1333,0.48,0.0
2021-04-17,54.99,-85.44,15,9.8267,-2.7933,3.5267,0.0267,0.0
2021-04-18,54.99,-85.44,15,9.5467,-2.8667,3.34,0.88,0.0
2021-04-19,54.99,-85.44,15,5.4733,-5.4,0.0333,4.1933,0.0
2021-04-20,54.99,-85.44,15,-0.52,-7.9533,-4.2467,0.7133,0.0
2021-04-21,54.99,-85.44,15,2.4533,-10.1467,-3.8533,0.44,0.0
2021-04-22,54.99,-85.44,15,9.34,-4.8733,2.2533,0.0,0.0
2021-04-23,54.99,-85.44,15,13.4533,-3.8267,4.8267,0.14,0.0
2021-04-24,54.99,-85.44,15,8.0133,-3.0867,2.4667,0.6,0.0
2021-04-25,54.99,-85.44,14,7.1786,-5.7643,0.6929,0.8071,0.0
2021-04-26,54.99,-85.44,15,7.4133,-3.4867,1.9733,0.8267,0.0
2021-04-27,54.99,-85.44,15,12.9,0.78,6.86,1.16,0.0
2021-04-28,54.99,-85.44,15,14.7,0.76,7.7467,3.8,0.0
2021-04-29,54.99,-85.44,15,10.3067,0.36,5.34,3.8,0.0
2021-04-30,54.99,-85.44,15,7.8733,-1.7533,3.0667,0.64,0.0
2021-05-01,54.99,-85.44,15,10.7933,-2.9867,3.9,0.7133,0.0
2021-05-02,54.99,-85.44,15,13.02,0.7067,6.88,0.9133,0.0
2021-05-03,54.99,-85.44,14,10.1357,2.0643,6.1071,5.3929,0.0
2021-05-04,54.99,-85.44,14,7.6357,1.8286,4.75,3.3214,0.0
2021-05-05,54.99,-85.44,15,8.6267,0.1867,4.4267,0.74,0.0
2021-05-06,54.99,-85.44,15,8.7933,-0.8133,4.0133,0.2733,0.0
2021-05-07,54.99,-85.44,15,8.2333,-0.2933,3.98,1.3667,0.0
2021-05-08,54.99,-85.44,15,9.0333,-0.6067,4.24,0.5,0.0
2021-05-09,54.99,-85.44,15,8.76,-0.76,4.0267,0.88,0.0
2021-05-10,54.99,-85.44,15,9.26,-0.7667,4.2533,0.9,0.0
2021-05-11,54.99,-85.44,15,12.7733,-1.1733,5.8,0.2267,0.0
2021-05-12,54.99,-85.44,15,17.4733,0.7067,9.1067,0.0067,1.09
2021-05-13,54.99,-85.44,15,18.6333,1.2467,9.96,0.0,1.94
2021-05-14,54.99,-85.44,15,19.3333,2.4667,10.9133,0.6333,2.9
2021-05-15,54.99,-85.44,15,16.76,3.5133,10.1533,0.2267,2.14
2021-05-16,54.99,-85.44,15,19.8667,3.2133,11.56,2.1333,3.54
2021-05-17,54.99,-85.44,15,19.98,5.5467,12.7867,0.26,4.76
2021-05-18,54.99,-85.44,15,26.14,7.12,16.6467,0.34,8.63
2021-05-19,54.99,-85.44,15,24.1667,10.02,17.12,1.4867,9.09
2021-05-20,54.99,-85.44,15,22.6267,11.1533,16.9,10.9067,8.89
2021-05-21,54.99,-85.44,15,21.22,10.98,16.1133,2.8133,8.1
2021-05-22,54.99,-85.44,15,17.4067,7.7867,12.6133,9.1,4.6
2021-05-23,54.99,-85.44,14,16.6143,3.45,10.05,0.3,2.03
2021-05-24,54.99,-85.44,15,20.2733,5.0733,12.6933,1.2733,4.67
2021-05-25,54.99,-85.44,14,24.5,11.3786,17.9429,2.5857,9.94
2021-05-26,54.99,-85.44,15,16.1733,2.88,9.5467,1.6,1.53
2021-05-27,54.99,-85.44,13,10.5308,-0.3462,5.0846,0.0,0.0
2021-05-28,54.99,-85.44,15,13.6867,-1.0067,6.3467,2.88,0.0
2021-05-29,54.99,-85.44,15,18.7267,1.92,10.3333,0.0,2.32
2021-05-30,54.99,-85.44,14,19.6857,3.0286,11.3714,0.5214,3.36
2021-05-31,54.99,-85.44,15,20.52,4.9733,12.76,0.3333,4.75
2021-06-01,54.99,-85.44,15,20.56,6.4867,13.54,0.1267,5.52
2021-06-02,54.99,-85.44,14,24.2071,7.3571,15.7929,1.9429,7.78
2021-06-03,54.99,-85.44,15,22.98,10.2,16.5933,1.8133,8.59
2021-06-04,54.99,-85.44,15,23.3533,9.7867,16.5933,1.7,8.57
2021-06-05,54.99,-85.44,14,22.8357,12.0857,17.4643,0.8214,9.46
2021-06-06,54.99,-85.44,14,28.5214,12.9429,20.7286,2.8071,12.73
